Mean_K,Mean_dP/dy,FlowRate,Porosity,Anisotropy,Type
0.15610837936401367,0.00040204863762483,0.0008074012002907693,0.136688232421875,1.0081926584243774,synthetic
0.14489132165908813,0.0004121718811802566,0.0008227099315263331,0.091888427734375,0.9960118532180786,synthetic
0.14159931242465973,0.00041838124161586165,0.000838779320474714,0.0616455078125,1.0047965049743652,synthetic
0.1537795066833496,0.0004063111846335232,0.0008101908024400473,0.106475830078125,0.9939910769462585,synthetic
0.13867121934890747,0.0004077586636412889,0.0008118849946185946,0.041473388671875,0.9910677075386047,synthetic
0.15662957727909088,0.00039785707485862076,0.000800935085862875,0.1270904541015625,1.0130970478057861,synthetic
0.14986640214920044,0.00040823506424203515,0.000817326654214412,0.0729827880859375,1.0020735263824463,synthetic
0.1489172875881195,0.0004073618911206722,0.0008163473685272038,0.0904388427734375,1.0039609670639038,synthetic
0.14933091402053833,0.0003992007696069777,0.0007997865322977304,0.0870361328125,1.0034443140029907,synthetic
0.16922050714492798,0.000400738965254277,0.0007986981654539704,0.2420654296875,0.9930385947227478,synthetic
0.019994428381323814,0.015373561531305313,0.03070078417658806,0.076568603515625,0.9969851970672607,synthetic
0.01952541619539261,0.015398434363305569,0.030819006264209747,0.0738372802734375,1.0014370679855347,synthetic
0.022369593381881714,0.015254219993948936,0.030458228662610054,0.08489990234375,0.9967076778411865,synthetic
0.02286064438521862,0.015217043459415436,0.03037199005484581,0.0875091552734375,0.9959185719490051,synthetic
0.02961847558617592,0.01476413942873478,0.029593542218208313,0.11370849609375,1.0044198036193848,synthetic
0.025475386530160904,0.015063626691699028,0.030217930674552917,0.09765625,1.006018877029419,synthetic
0.020085398107767105,0.015441802330315113,0.030940020456910133,0.076263427734375,1.003652811050415,synthetic
0.016604598611593246,0.015651695430278778,0.03125540167093277,0.06304931640625,0.9969334602355957,synthetic
0.01853082701563835,0.015502583235502243,0.030940920114517212,0.0707244873046875,0.9958550930023193,synthetic
0.030698828399181366,0.014621340669691563,0.029264144599437714,0.1177520751953125,1.001467227935791,synthetic
0.02302531898021698,0.015297716483473778,0.030503099784255028,0.0880584716796875,0.9939635992050171,synthetic
0.024650469422340393,0.015114909037947655,0.030214110389351845,0.09405517578125,0.9989600777626038,synthetic
0.029305117204785347,0.014813341200351715,0.029691871255636215,0.11212158203125,1.0044000148773193,synthetic
0.023766595870256424,0.015184731222689152,0.030372638255357742,0.090789794921875,1.0002083778381348,synthetic
0.018870873376727104,0.015528002753853798,0.031002337113022804,0.0719146728515625,0.9965431094169617,synthetic
0.016602832823991776,0.015695422887802124,0.03132740408182144,0.062530517578125,0.9959572553634644,synthetic
0.03133087232708931,0.014602351002395153,0.02925371378660202,0.121337890625,1.003355622291565,synthetic
0.01888575777411461,0.015590480528771877,0.030995622277259827,0.0721893310546875,0.9881113171577454,synthetic
0.020555846393108368,0.015330151654779911,0.03073207288980484,0.0783233642578125,1.0046809911727905,synthetic
0.022586477920413017,0.015299415215849876,0.030541710555553436,0.08685302734375,0.9962659478187561,synthetic
0.03815501928329468,0.01423284038901329,0.028423788025975227,0.14691162109375,0.9970558881759644,synthetic
0.018164407461881638,0.015563517808914185,0.031140249222517014,0.0693359375,1.0008482933044434,synthetic
0.030151531100273132,0.014736481942236423,0.029437130317091942,0.1159515380859375,0.9975677132606506,synthetic
0.022435909137129784,0.015344290062785149,0.030707262456417084,0.0865020751953125,1.0012168884277344,synthetic
0.01652589626610279,0.015669193118810654,0.031378284096717834,0.0631256103515625,1.0025455951690674,synthetic
0.026928860694169998,0.014952413737773895,0.02989916503429413,0.1028289794921875,0.9996205568313599,synthetic
0.02175477147102356,0.015330096706748009,0.03061685711145401,0.082427978515625,0.997172474861145,synthetic
0.021768741309642792,0.015293123200535774,0.030585750937461853,0.083160400390625,0.9999669194221497,synthetic
0.02106855809688568,0.015293968841433525,0.030574308708310127,0.080596923828125,0.9991081953048706,synthetic
0.01933702826499939,0.015383739955723286,0.030813518911600113,0.0733184814453125,1.0029921531677246,synthetic
0.018523063510656357,0.01550716906785965,0.031049344688653946,0.069915771484375,1.0022567510604858,synthetic
0.027983948588371277,0.014913555234670639,0.029723381623625755,0.1067962646484375,0.9930439591407776,synthetic
0.022801732644438744,0.015200827270746231,0.030433567240834236,0.0870361328125,1.0020986795425415,synthetic
0.01626277156174183,0.015653271228075027,0.031316954642534256,0.061431884765625,1.0006645917892456,synthetic
0.018527790904045105,0.015434116125106812,0.03089187666773796,0.070831298828125,1.0015313625335693,synthetic
0.021450836211442947,0.015329726040363312,0.03055410087108612,0.0818328857421875,0.9931270480155945,synthetic
0.021355468779802322,0.01534921396523714,0.03066524863243103,0.08135986328125,0.9978377223014832,synthetic
0.019293121993541718,0.015544671565294266,0.030960891395807266,0.073150634765625,0.9917359948158264,synthetic
0.022800549864768982,0.015244267880916595,0.03045709989964962,0.086761474609375,0.9979372024536133,synthetic
0.009920875541865826,0.015998905524611473,0.031990647315979004,0.0363616943359375,0.99955153465271,synthetic
0.019755899906158447,0.015491051599383354,0.03093978762626648,0.0750885009765625,0.9972677230834961,synthetic
0.020871764048933983,0.015352930873632431,0.030612464994192123,0.0800323486328125,0.9939160346984863,synthetic
0.02362045645713806,0.015183350071310997,0.030374299734830856,0.0909423828125,1.0004998445510864,synthetic
0.012290027923882008,0.015832819044589996,0.03169333189725876,0.0459747314453125,1.0017485618591309,synthetic
0.03139452636241913,0.014587022364139557,0.029209911823272705,0.1201629638671875,1.002458095550537,synthetic
0.02336777374148369,0.015197031199932098,0.030341925099492073,0.0889739990234375,0.9965685606002808,synthetic
0.02243073284626007,0.015240982174873352,0.030447982251644135,0.0850677490234375,0.9977696537971497,synthetic
0.018835928291082382,0.015501851215958595,0.03097073920071125,0.071807861328125,0.9978729486465454,synthetic
0.017828399315476418,0.015505338087677956,0.03109755367040634,0.0683135986328125,1.0056023597717285,synthetic
0.02465561404824257,0.015055790543556213,0.030186258256435394,0.093963623046875,1.0049593448638916,synthetic
0.022200729697942734,0.015175889246165752,0.030419878661632538,0.0849151611328125,1.0044866800308228,synthetic
0.016241125762462616,0.0156633872538805,0.03139467537403107,0.0608367919921875,1.004334568977356,synthetic
0.017140092328190804,0.015565196052193642,0.031258873641490936,0.065093994140625,1.008253574371338,synthetic
0.029589621350169182,0.014795273542404175,0.02952587977051735,0.113555908203125,0.9956284761428833,synthetic
0.016388073563575745,0.015682321041822433,0.0313078872859478,0.0617218017578125,0.9963803887367249,synthetic
0.02460792474448681,0.015191404148936272,0.030218755826354027,0.09375,0.9892002940177917,synthetic
0.022023160010576248,0.015247708186507225,0.030570082366466522,0.0844268798828125,1.0048962831497192,synthetic
0.02154063805937767,0.015284297987818718,0.030540941283106804,0.081329345703125,0.9981899857521057,synthetic
0.02352142333984375,0.015174904838204384,0.03036220371723175,0.089111328125,1.000815987586975,synthetic
0.031473927199840546,0.014454841613769531,0.029004259034991264,0.1210479736328125,1.0065420866012573,synthetic
0.028135741129517555,0.014877542853355408,0.02964843064546585,0.1081390380859375,0.9928305149078369,synthetic
0.026758680120110512,0.014869548380374908,0.029874349012970924,0.10211181640625,1.0090951919555664,synthetic
0.029953841120004654,0.014699216932058334,0.029417237266898155,0.1152191162109375,1.0012785196304321,synthetic
0.01279766671359539,0.01586856134235859,0.03175881505012512,0.047698974609375,1.001366376876831,synthetic
